taxon_id	input	rank	suggested
1217927	Coelichneumon desinatorius	species	Coelichneumon deliratorius
1830413	Cteniscus nigrifrons	species	Cteniscus vitticollis
2887116	Diadegma consumtor	species	Diadegma consumptor
2881829	Diadegma litorale	species	Diadegma laterale
208481	Diadegma neocerophagum	species	Diadegma semiclausum
170266	Dicaelotus inflexus	species	Dicaelus ambiguus
108746	Euceros albitarsus	species	Euderus albitarsis
1463665	Eurytoma atra	species	Eurytoma afra
2755261	Exochus gravipes	species	Parexochomus flavipes
1093072	Exochus intermedius	species	Phorcus mutabilis
2921236	Gastrancistrus fulvicoxis	species	Gastrancistrus fulvicornis
2921236	Gastrancistrus fuscicornis	species	Gastrancistrus fulvicornis
494316	Gelis nitidus	species	Gelis rufogaster
979940	Himerta bisannulata	species	Cylloceria melancholica
	Homolobus discolor	species	gonolobus bicolor	gonolobus discolor
2927540	Hygroplitis pseudorussata	species	Hygroplitis pseudorussatus
273975	Ichneumon cessator	species	Procinetus decimator
65311	Ichneumon lautatorius	species	Diplazon laetatorius
98907	Lysibia tenax	species	Leptocarpus tenax
611858	Mesochorus insularis	species	Melophorus insularis
337976	Mesopolobus laticornis	species	Mesopolobus dubius
1185596	Microgaster fulvicrus	species	Microgaster luctuosa
510290	Phytodietus polyzonias	species	Phytodietus gelitorius
2569449	Porizon humuli	species	Lobizon humilis
468723	Psilus frontalis	species	Dioctria rufipes
2107781	Psilus fuscipennis	species	Dysmachus fuscipennis
1727121	Pteromalus dispar	species	Acaenacis lausus
206924	Sinophorus costalis	species	Sarophorus costatus
640692	Tetramesa elongata	species	Tetracera oblongata
245885	Torymus pulchellus	species	Toramus pulchellus
221317	Trichomalus elongatus	species	Abrodictyum elongatum
1507360	Trigonalis hahnii	species	Pseudogonalos hahnii
328195	Trichomalus lucidus	species	Davallia denticulata
1481373	Trichomalus nanus	species	Trichomanes botryoides
221329	Trichomalus robustus	species	Trichomanes robustum
221312	Trichomalus tenellus	species	Polyphlebium capillaceum
2340015	Tryphon nigripes	species	Phobetes nigriceps
2890769	Tycherus ophtalmicus	species	Tycherus ophthalmicus
374252	Zygota nigra	species	Chalcosyrphus piger
177464	Ellisella flagellum	species	Eulimella laevis
57085	Halecium sessile	species	Sphinctrina turbinata
87361	Cepheus tuberculosus	species	Alpheus malleator
1917233	Aplidium ocellatum	species	Aplidium stellatum
	Holozoidae	family	collozoidae	holopodidae
1620047	Digitaria breviglumis	species	Digitaria filiformis
420293	Digitaria ramularis	species	Pseudoraphis paradoxa
	Eremopoa	genus	eremobia	eremonoma
	Juncus continuus	species	juncus concinnus
223658	Juncus flavidus	species	Juncus capensis
547432	Panicum obseptum	species	Paspalum humboldtianum
523332	Sporobolus alongatus	species	Sporobolus elongatus
	Pagophilus	genus	lagochilus	pinophilus
	Polysigma fuscum	species	polystigma fulvum	polystoma fuscus
431365	Pomponema reductum	species	Gomphonema productum
